,method,noise_std,num_hf,num_lf,problem,seed
4236,cokriging,0.1,15.0,150.0,mf_Hartman6,4.0
4237,cokriging,0.3,15.0,150.0,mf_Hartman6,4.0
4238,cokriging,0.5,15.0,150.0,mf_Hartman6,4.0
4239,cokriging,0.1,20.0,150.0,mf_Hartman6,4.0
4240,cokriging,0.3,20.0,150.0,mf_Hartman6,4.0
4241,cokriging,0.5,20.0,150.0,mf_Hartman6,4.0
4242,cokriging,0.1,25.0,150.0,mf_Hartman6,4.0
4243,cokriging,0.3,25.0,150.0,mf_Hartman6,4.0
4244,cokriging,0.5,25.0,150.0,mf_Hartman6,4.0
4245,cokriging,0.1,30.0,150.0,mf_Hartman6,4.0
4246,cokriging,0.3,30.0,150.0,mf_Hartman6,4.0
4247,cokriging,0.5,30.0,150.0,mf_Hartman6,4.0
4248,cokriging,0.1,5.0,175.0,mf_Hartman6,4.0
4249,cokriging,0.3,5.0,175.0,mf_Hartman6,4.0
4250,cokriging,0.5,5.0,175.0,mf_Hartman6,4.0
4251,cokriging,0.1,10.0,175.0,mf_Hartman6,4.0
4252,cokriging,0.3,10.0,175.0,mf_Hartman6,4.0
4253,cokriging,0.5,10.0,175.0,mf_Hartman6,4.0
4254,cokriging,0.1,15.0,175.0,mf_Hartman6,4.0
4255,cokriging,0.3,15.0,175.0,mf_Hartman6,4.0
4256,cokriging,0.5,15.0,175.0,mf_Hartman6,4.0
4257,cokriging,0.1,20.0,175.0,mf_Hartman6,4.0
4258,cokriging,0.3,20.0,175.0,mf_Hartman6,4.0
4259,cokriging,0.5,20.0,175.0,mf_Hartman6,4.0
4260,cokriging,0.1,25.0,175.0,mf_Hartman6,4.0
4261,cokriging,0.3,25.0,175.0,mf_Hartman6,4.0
4262,cokriging,0.5,25.0,175.0,mf_Hartman6,4.0
4263,cokriging,0.1,30.0,175.0,mf_Hartman6,4.0
4264,cokriging,0.3,30.0,175.0,mf_Hartman6,4.0
4265,cokriging,0.5,30.0,175.0,mf_Hartman6,4.0
4266,cokriging,0.1,5.0,200.0,mf_Hartman6,4.0
4267,cokriging,0.3,5.0,200.0,mf_Hartman6,4.0
4268,cokriging,0.5,5.0,200.0,mf_Hartman6,4.0
4269,cokriging,0.1,10.0,200.0,mf_Hartman6,4.0
4270,cokriging,0.3,10.0,200.0,mf_Hartman6,4.0
4271,cokriging,0.5,10.0,200.0,mf_Hartman6,4.0
4272,cokriging,0.1,15.0,200.0,mf_Hartman6,4.0
4273,cokriging,0.3,15.0,200.0,mf_Hartman6,4.0
4274,cokriging,0.5,15.0,200.0,mf_Hartman6,4.0
4275,cokriging,0.1,20.0,200.0,mf_Hartman6,4.0
4276,cokriging,0.3,20.0,200.0,mf_Hartman6,4.0
4277,cokriging,0.5,20.0,200.0,mf_Hartman6,4.0
4278,cokriging,0.1,25.0,200.0,mf_Hartman6,4.0
4279,cokriging,0.3,25.0,200.0,mf_Hartman6,4.0
4280,cokriging,0.5,25.0,200.0,mf_Hartman6,4.0
4281,cokriging,0.1,30.0,200.0,mf_Hartman6,4.0
4282,cokriging,0.3,30.0,200.0,mf_Hartman6,4.0
4283,cokriging,0.5,30.0,200.0,mf_Hartman6,4.0
4284,cokriging,0.1,5.0,50.0,mf_Hartman6,5.0
4285,cokriging,0.3,5.0,50.0,mf_Hartman6,5.0
4286,cokriging,0.5,5.0,50.0,mf_Hartman6,5.0
4287,cokriging,0.1,10.0,50.0,mf_Hartman6,5.0
4288,cokriging,0.3,10.0,50.0,mf_Hartman6,5.0
4289,cokriging,0.5,10.0,50.0,mf_Hartman6,5.0
4290,cokriging,0.1,15.0,50.0,mf_Hartman6,5.0
4291,cokriging,0.3,15.0,50.0,mf_Hartman6,5.0
4292,cokriging,0.5,15.0,50.0,mf_Hartman6,5.0
4293,cokriging,0.1,20.0,50.0,mf_Hartman6,5.0
4294,cokriging,0.3,20.0,50.0,mf_Hartman6,5.0
4295,cokriging,0.5,20.0,50.0,mf_Hartman6,5.0
4296,cokriging,0.1,25.0,50.0,mf_Hartman6,5.0
4297,cokriging,0.3,25.0,50.0,mf_Hartman6,5.0
4298,cokriging,0.5,25.0,50.0,mf_Hartman6,5.0
4299,cokriging,0.1,30.0,50.0,mf_Hartman6,5.0
4300,cokriging,0.3,30.0,50.0,mf_Hartman6,5.0
4301,cokriging,0.5,30.0,50.0,mf_Hartman6,5.0
4302,cokriging,0.1,5.0,75.0,mf_Hartman6,5.0
4303,cokriging,0.3,5.0,75.0,mf_Hartman6,5.0
4304,cokriging,0.5,5.0,75.0,mf_Hartman6,5.0
4305,cokriging,0.1,10.0,75.0,mf_Hartman6,5.0
4306,cokriging,0.3,10.0,75.0,mf_Hartman6,5.0
4307,cokriging,0.5,10.0,75.0,mf_Hartman6,5.0
4308,cokriging,0.1,15.0,75.0,mf_Hartman6,5.0
4309,cokriging,0.3,15.0,75.0,mf_Hartman6,5.0
4310,cokriging,0.5,15.0,75.0,mf_Hartman6,5.0
4311,cokriging,0.1,20.0,75.0,mf_Hartman6,5.0
4312,cokriging,0.3,20.0,75.0,mf_Hartman6,5.0
4313,cokriging,0.5,20.0,75.0,mf_Hartman6,5.0
4314,cokriging,0.1,25.0,75.0,mf_Hartman6,5.0
4315,cokriging,0.3,25.0,75.0,mf_Hartman6,5.0
4316,cokriging,0.5,25.0,75.0,mf_Hartman6,5.0
4317,cokriging,0.1,30.0,75.0,mf_Hartman6,5.0
4318,cokriging,0.3,30.0,75.0,mf_Hartman6,5.0
4319,cokriging,0.5,30.0,75.0,mf_Hartman6,5.0
4320,cokriging,0.1,5.0,100.0,mf_Hartman6,5.0
4321,cokriging,0.3,5.0,100.0,mf_Hartman6,5.0
4322,cokriging,0.5,5.0,100.0,mf_Hartman6,5.0
4323,cokriging,0.1,10.0,100.0,mf_Hartman6,5.0
4324,cokriging,0.3,10.0,100.0,mf_Hartman6,5.0
4325,cokriging,0.5,10.0,100.0,mf_Hartman6,5.0
4326,cokriging,0.1,15.0,100.0,mf_Hartman6,5.0
4327,cokriging,0.3,15.0,100.0,mf_Hartman6,5.0
4328,cokriging,0.5,15.0,100.0,mf_Hartman6,5.0
4329,cokriging,0.1,20.0,100.0,mf_Hartman6,5.0
4330,cokriging,0.3,20.0,100.0,mf_Hartman6,5.0
4331,cokriging,0.5,20.0,100.0,mf_Hartman6,5.0
4332,cokriging,0.1,25.0,100.0,mf_Hartman6,5.0
4333,cokriging,0.3,25.0,100.0,mf_Hartman6,5.0
4334,cokriging,0.5,25.0,100.0,mf_Hartman6,5.0
4335,cokriging,0.1,30.0,100.0,mf_Hartman6,5.0
4336,cokriging,0.3,30.0,100.0,mf_Hartman6,5.0
4337,cokriging,0.5,30.0,100.0,mf_Hartman6,5.0
4338,cokriging,0.1,5.0,125.0,mf_Hartman6,5.0
4339,cokriging,0.3,5.0,125.0,mf_Hartman6,5.0
4340,cokriging,0.5,5.0,125.0,mf_Hartman6,5.0
4341,cokriging,0.1,10.0,125.0,mf_Hartman6,5.0
4342,cokriging,0.3,10.0,125.0,mf_Hartman6,5.0
4343,cokriging,0.5,10.0,125.0,mf_Hartman6,5.0
4344,cokriging,0.1,15.0,125.0,mf_Hartman6,5.0
4345,cokriging,0.3,15.0,125.0,mf_Hartman6,5.0
4346,cokriging,0.5,15.0,125.0,mf_Hartman6,5.0
4347,cokriging,0.1,20.0,125.0,mf_Hartman6,5.0
4348,cokriging,0.3,20.0,125.0,mf_Hartman6,5.0
4349,cokriging,0.5,20.0,125.0,mf_Hartman6,5.0
4350,cokriging,0.1,25.0,125.0,mf_Hartman6,5.0
4351,cokriging,0.3,25.0,125.0,mf_Hartman6,5.0
4352,cokriging,0.5,25.0,125.0,mf_Hartman6,5.0
4353,cokriging,0.1,30.0,125.0,mf_Hartman6,5.0
4354,cokriging,0.3,30.0,125.0,mf_Hartman6,5.0
4355,cokriging,0.5,30.0,125.0,mf_Hartman6,5.0
4356,cokriging,0.1,5.0,150.0,mf_Hartman6,5.0
4357,cokriging,0.3,5.0,150.0,mf_Hartman6,5.0
4358,cokriging,0.5,5.0,150.0,mf_Hartman6,5.0
4359,cokriging,0.1,10.0,150.0,mf_Hartman6,5.0
4360,cokriging,0.3,10.0,150.0,mf_Hartman6,5.0
4361,cokriging,0.5,10.0,150.0,mf_Hartman6,5.0
4362,cokriging,0.1,15.0,150.0,mf_Hartman6,5.0
4363,cokriging,0.3,15.0,150.0,mf_Hartman6,5.0
4364,cokriging,0.5,15.0,150.0,mf_Hartman6,5.0
4365,cokriging,0.1,20.0,150.0,mf_Hartman6,5.0
4366,cokriging,0.3,20.0,150.0,mf_Hartman6,5.0
4367,cokriging,0.5,20.0,150.0,mf_Hartman6,5.0
4368,cokriging,0.1,25.0,150.0,mf_Hartman6,5.0
4369,cokriging,0.3,25.0,150.0,mf_Hartman6,5.0
4370,cokriging,0.5,25.0,150.0,mf_Hartman6,5.0
4371,cokriging,0.1,30.0,150.0,mf_Hartman6,5.0
4372,cokriging,0.3,30.0,150.0,mf_Hartman6,5.0
4373,cokriging,0.5,30.0,150.0,mf_Hartman6,5.0
4374,cokriging,0.1,5.0,175.0,mf_Hartman6,5.0
4375,cokriging,0.3,5.0,175.0,mf_Hartman6,5.0
4376,cokriging,0.5,5.0,175.0,mf_Hartman6,5.0
4377,cokriging,0.1,10.0,175.0,mf_Hartman6,5.0
4378,cokriging,0.3,10.0,175.0,mf_Hartman6,5.0
4379,cokriging,0.5,10.0,175.0,mf_Hartman6,5.0
4380,cokriging,0.1,15.0,175.0,mf_Hartman6,5.0
4381,cokriging,0.3,15.0,175.0,mf_Hartman6,5.0
4382,cokriging,0.5,15.0,175.0,mf_Hartman6,5.0
4383,cokriging,0.1,20.0,175.0,mf_Hartman6,5.0
4384,cokriging,0.3,20.0,175.0,mf_Hartman6,5.0
4385,cokriging,0.5,20.0,175.0,mf_Hartman6,5.0
4386,cokriging,0.1,25.0,175.0,mf_Hartman6,5.0
4387,cokriging,0.3,25.0,175.0,mf_Hartman6,5.0
4388,cokriging,0.5,25.0,175.0,mf_Hartman6,5.0
4389,cokriging,0.1,30.0,175.0,mf_Hartman6,5.0
4390,cokriging,0.3,30.0,175.0,mf_Hartman6,5.0
4391,cokriging,0.5,30.0,175.0,mf_Hartman6,5.0
4392,cokriging,0.1,5.0,200.0,mf_Hartman6,5.0
4393,cokriging,0.3,5.0,200.0,mf_Hartman6,5.0
4394,cokriging,0.5,5.0,200.0,mf_Hartman6,5.0
4395,cokriging,0.1,10.0,200.0,mf_Hartman6,5.0
4396,cokriging,0.3,10.0,200.0,mf_Hartman6,5.0
4397,cokriging,0.5,10.0,200.0,mf_Hartman6,5.0
4398,cokriging,0.1,15.0,200.0,mf_Hartman6,5.0
4399,cokriging,0.3,15.0,200.0,mf_Hartman6,5.0
4400,cokriging,0.5,15.0,200.0,mf_Hartman6,5.0
4401,cokriging,0.1,20.0,200.0,mf_Hartman6,5.0
4402,cokriging,0.3,20.0,200.0,mf_Hartman6,5.0
4403,cokriging,0.5,20.0,200.0,mf_Hartman6,5.0
4404,cokriging,0.1,25.0,200.0,mf_Hartman6,5.0
4405,cokriging,0.3,25.0,200.0,mf_Hartman6,5.0
4406,cokriging,0.5,25.0,200.0,mf_Hartman6,5.0
4407,cokriging,0.1,30.0,200.0,mf_Hartman6,5.0
4408,cokriging,0.3,30.0,200.0,mf_Hartman6,5.0
4409,cokriging,0.5,30.0,200.0,mf_Hartman6,5.0
4410,cokriging,0.1,5.0,50.0,mf_Park91A,1.0
4411,cokriging,0.3,5.0,50.0,mf_Park91A,1.0
4412,cokriging,0.5,5.0,50.0,mf_Park91A,1.0
4413,cokriging,0.1,10.0,50.0,mf_Park91A,1.0
4414,cokriging,0.3,10.0,50.0,mf_Park91A,1.0
4415,cokriging,0.5,10.0,50.0,mf_Park91A,1.0
4416,cokriging,0.1,15.0,50.0,mf_Park91A,1.0
4417,cokriging,0.3,15.0,50.0,mf_Park91A,1.0
4418,cokriging,0.5,15.0,50.0,mf_Park91A,1.0
4419,cokriging,0.1,20.0,50.0,mf_Park91A,1.0
4420,cokriging,0.3,20.0,50.0,mf_Park91A,1.0
4421,cokriging,0.5,20.0,50.0,mf_Park91A,1.0
4422,cokriging,0.1,25.0,50.0,mf_Park91A,1.0
4423,cokriging,0.3,25.0,50.0,mf_Park91A,1.0
4424,cokriging,0.5,25.0,50.0,mf_Park91A,1.0
4425,cokriging,0.1,30.0,50.0,mf_Park91A,1.0
4426,cokriging,0.3,30.0,50.0,mf_Park91A,1.0
4427,cokriging,0.5,30.0,50.0,mf_Park91A,1.0
4428,cokriging,0.1,5.0,75.0,mf_Park91A,1.0
4429,cokriging,0.3,5.0,75.0,mf_Park91A,1.0
4430,cokriging,0.5,5.0,75.0,mf_Park91A,1.0
4431,cokriging,0.1,10.0,75.0,mf_Park91A,1.0
4432,cokriging,0.3,10.0,75.0,mf_Park91A,1.0
4433,cokriging,0.5,10.0,75.0,mf_Park91A,1.0
4434,cokriging,0.1,15.0,75.0,mf_Park91A,1.0
4435,cokriging,0.3,15.0,75.0,mf_Park91A,1.0
4436,cokriging,0.5,15.0,75.0,mf_Park91A,1.0
4437,cokriging,0.1,20.0,75.0,mf_Park91A,1.0
4438,cokriging,0.3,20.0,75.0,mf_Park91A,1.0
4439,cokriging,0.5,20.0,75.0,mf_Park91A,1.0
4440,cokriging,0.1,25.0,75.0,mf_Park91A,1.0
4441,cokriging,0.3,25.0,75.0,mf_Park91A,1.0
4442,cokriging,0.5,25.0,75.0,mf_Park91A,1.0
4443,cokriging,0.1,30.0,75.0,mf_Park91A,1.0
4444,cokriging,0.3,30.0,75.0,mf_Park91A,1.0
4445,cokriging,0.5,30.0,75.0,mf_Park91A,1.0
4446,cokriging,0.1,5.0,100.0,mf_Park91A,1.0
4447,cokriging,0.3,5.0,100.0,mf_Park91A,1.0
4448,cokriging,0.5,5.0,100.0,mf_Park91A,1.0
4449,cokriging,0.1,10.0,100.0,mf_Park91A,1.0
4450,cokriging,0.3,10.0,100.0,mf_Park91A,1.0
4451,cokriging,0.5,10.0,100.0,mf_Park91A,1.0
4452,cokriging,0.1,15.0,100.0,mf_Park91A,1.0
4453,cokriging,0.3,15.0,100.0,mf_Park91A,1.0
4454,cokriging,0.5,15.0,100.0,mf_Park91A,1.0
4455,cokriging,0.1,20.0,100.0,mf_Park91A,1.0
4456,cokriging,0.3,20.0,100.0,mf_Park91A,1.0
4457,cokriging,0.5,20.0,100.0,mf_Park91A,1.0
4458,cokriging,0.1,25.0,100.0,mf_Park91A,1.0
4459,cokriging,0.3,25.0,100.0,mf_Park91A,1.0
4460,cokriging,0.5,25.0,100.0,mf_Park91A,1.0
4461,cokriging,0.1,30.0,100.0,mf_Park91A,1.0
4462,cokriging,0.3,30.0,100.0,mf_Park91A,1.0
4463,cokriging,0.5,30.0,100.0,mf_Park91A,1.0
4464,cokriging,0.1,5.0,125.0,mf_Park91A,1.0
4465,cokriging,0.3,5.0,125.0,mf_Park91A,1.0
4466,cokriging,0.5,5.0,125.0,mf_Park91A,1.0
4467,cokriging,0.1,10.0,125.0,mf_Park91A,1.0
4468,cokriging,0.3,10.0,125.0,mf_Park91A,1.0
4469,cokriging,0.5,10.0,125.0,mf_Park91A,1.0
4470,cokriging,0.1,15.0,125.0,mf_Park91A,1.0
4471,cokriging,0.3,15.0,125.0,mf_Park91A,1.0
4472,cokriging,0.5,15.0,125.0,mf_Park91A,1.0
4473,cokriging,0.1,20.0,125.0,mf_Park91A,1.0
4474,cokriging,0.3,20.0,125.0,mf_Park91A,1.0
4475,cokriging,0.5,20.0,125.0,mf_Park91A,1.0
4476,cokriging,0.1,25.0,125.0,mf_Park91A,1.0
4477,cokriging,0.3,25.0,125.0,mf_Park91A,1.0
4478,cokriging,0.5,25.0,125.0,mf_Park91A,1.0
4479,cokriging,0.1,30.0,125.0,mf_Park91A,1.0
4480,cokriging,0.3,30.0,125.0,mf_Park91A,1.0
4481,cokriging,0.5,30.0,125.0,mf_Park91A,1.0
4482,cokriging,0.1,5.0,150.0,mf_Park91A,1.0
4483,cokriging,0.3,5.0,150.0,mf_Park91A,1.0
4484,cokriging,0.5,5.0,150.0,mf_Park91A,1.0
4485,cokriging,0.1,10.0,150.0,mf_Park91A,1.0
4486,cokriging,0.3,10.0,150.0,mf_Park91A,1.0
4487,cokriging,0.5,10.0,150.0,mf_Park91A,1.0
4488,cokriging,0.1,15.0,150.0,mf_Park91A,1.0
4489,cokriging,0.3,15.0,150.0,mf_Park91A,1.0
4490,cokriging,0.5,15.0,150.0,mf_Park91A,1.0
4491,cokriging,0.1,20.0,150.0,mf_Park91A,1.0
4492,cokriging,0.3,20.0,150.0,mf_Park91A,1.0
4493,cokriging,0.5,20.0,150.0,mf_Park91A,1.0
4494,cokriging,0.1,25.0,150.0,mf_Park91A,1.0
4495,cokriging,0.3,25.0,150.0,mf_Park91A,1.0
4496,cokriging,0.5,25.0,150.0,mf_Park91A,1.0
4497,cokriging,0.1,30.0,150.0,mf_Park91A,1.0
4498,cokriging,0.3,30.0,150.0,mf_Park91A,1.0
4499,cokriging,0.5,30.0,150.0,mf_Park91A,1.0
4500,cokriging,0.1,5.0,175.0,mf_Park91A,1.0
4501,cokriging,0.3,5.0,175.0,mf_Park91A,1.0
4502,cokriging,0.5,5.0,175.0,mf_Park91A,1.0
4503,cokriging,0.1,10.0,175.0,mf_Park91A,1.0
4504,cokriging,0.3,10.0,175.0,mf_Park91A,1.0
4505,cokriging,0.5,10.0,175.0,mf_Park91A,1.0
4506,cokriging,0.1,15.0,175.0,mf_Park91A,1.0
4507,cokriging,0.3,15.0,175.0,mf_Park91A,1.0
4508,cokriging,0.5,15.0,175.0,mf_Park91A,1.0
4509,cokriging,0.1,20.0,175.0,mf_Park91A,1.0
4510,cokriging,0.3,20.0,175.0,mf_Park91A,1.0
4511,cokriging,0.5,20.0,175.0,mf_Park91A,1.0
4512,cokriging,0.1,25.0,175.0,mf_Park91A,1.0
4513,cokriging,0.3,25.0,175.0,mf_Park91A,1.0
4514,cokriging,0.5,25.0,175.0,mf_Park91A,1.0
4515,cokriging,0.1,30.0,175.0,mf_Park91A,1.0
4516,cokriging,0.3,30.0,175.0,mf_Park91A,1.0
4517,cokriging,0.5,30.0,175.0,mf_Park91A,1.0
4518,cokriging,0.1,5.0,200.0,mf_Park91A,1.0
4519,cokriging,0.3,5.0,200.0,mf_Park91A,1.0
4520,cokriging,0.5,5.0,200.0,mf_Park91A,1.0
4521,cokriging,0.1,10.0,200.0,mf_Park91A,1.0
4522,cokriging,0.3,10.0,200.0,mf_Park91A,1.0
4523,cokriging,0.5,10.0,200.0,mf_Park91A,1.0
4524,cokriging,0.1,15.0,200.0,mf_Park91A,1.0
4525,cokriging,0.3,15.0,200.0,mf_Park91A,1.0
4526,cokriging,0.5,15.0,200.0,mf_Park91A,1.0
4527,cokriging,0.1,20.0,200.0,mf_Park91A,1.0
4528,cokriging,0.3,20.0,200.0,mf_Park91A,1.0
4529,cokriging,0.5,20.0,200.0,mf_Park91A,1.0
4530,cokriging,0.1,25.0,200.0,mf_Park91A,1.0
4531,cokriging,0.3,25.0,200.0,mf_Park91A,1.0
4532,cokriging,0.5,25.0,200.0,mf_Park91A,1.0
4533,cokriging,0.1,30.0,200.0,mf_Park91A,1.0
4534,cokriging,0.3,30.0,200.0,mf_Park91A,1.0
4535,cokriging,0.5,30.0,200.0,mf_Park91A,1.0
4536,cokriging,0.1,5.0,50.0,mf_Park91A,2.0
4537,cokriging,0.3,5.0,50.0,mf_Park91A,2.0
4538,cokriging,0.5,5.0,50.0,mf_Park91A,2.0
4539,cokriging,0.1,10.0,50.0,mf_Park91A,2.0
4540,cokriging,0.3,10.0,50.0,mf_Park91A,2.0
4541,cokriging,0.5,10.0,50.0,mf_Park91A,2.0
4542,cokriging,0.1,15.0,50.0,mf_Park91A,2.0
4543,cokriging,0.3,15.0,50.0,mf_Park91A,2.0
4544,cokriging,0.5,15.0,50.0,mf_Park91A,2.0
4545,cokriging,0.1,20.0,50.0,mf_Park91A,2.0
4546,cokriging,0.3,20.0,50.0,mf_Park91A,2.0
4547,cokriging,0.5,20.0,50.0,mf_Park91A,2.0
4548,cokriging,0.1,25.0,50.0,mf_Park91A,2.0
4549,cokriging,0.3,25.0,50.0,mf_Park91A,2.0
4550,cokriging,0.5,25.0,50.0,mf_Park91A,2.0
4551,cokriging,0.1,30.0,50.0,mf_Park91A,2.0
4552,cokriging,0.3,30.0,50.0,mf_Park91A,2.0
4553,cokriging,0.5,30.0,50.0,mf_Park91A,2.0
4554,cokriging,0.1,5.0,75.0,mf_Park91A,2.0
4555,cokriging,0.3,5.0,75.0,mf_Park91A,2.0
4556,cokriging,0.5,5.0,75.0,mf_Park91A,2.0
4557,cokriging,0.1,10.0,75.0,mf_Park91A,2.0
4558,cokriging,0.3,10.0,75.0,mf_Park91A,2.0
4559,cokriging,0.5,10.0,75.0,mf_Park91A,2.0
4560,cokriging,0.1,15.0,75.0,mf_Park91A,2.0
4561,cokriging,0.3,15.0,75.0,mf_Park91A,2.0
4562,cokriging,0.5,15.0,75.0,mf_Park91A,2.0
4563,cokriging,0.1,20.0,75.0,mf_Park91A,2.0
4564,cokriging,0.3,20.0,75.0,mf_Park91A,2.0
4565,cokriging,0.5,20.0,75.0,mf_Park91A,2.0
4566,cokriging,0.1,25.0,75.0,mf_Park91A,2.0
4567,cokriging,0.3,25.0,75.0,mf_Park91A,2.0
4568,cokriging,0.5,25.0,75.0,mf_Park91A,2.0
4569,cokriging,0.1,30.0,75.0,mf_Park91A,2.0
4570,cokriging,0.3,30.0,75.0,mf_Park91A,2.0
4571,cokriging,0.5,30.0,75.0,mf_Park91A,2.0
4572,cokriging,0.1,5.0,100.0,mf_Park91A,2.0
4573,cokriging,0.3,5.0,100.0,mf_Park91A,2.0
4574,cokriging,0.5,5.0,100.0,mf_Park91A,2.0
4575,cokriging,0.1,10.0,100.0,mf_Park91A,2.0
4576,cokriging,0.3,10.0,100.0,mf_Park91A,2.0
4577,cokriging,0.5,10.0,100.0,mf_Park91A,2.0
4578,cokriging,0.1,15.0,100.0,mf_Park91A,2.0
4579,cokriging,0.3,15.0,100.0,mf_Park91A,2.0
4580,cokriging,0.5,15.0,100.0,mf_Park91A,2.0
4581,cokriging,0.1,20.0,100.0,mf_Park91A,2.0
4582,cokriging,0.3,20.0,100.0,mf_Park91A,2.0
4583,cokriging,0.5,20.0,100.0,mf_Park91A,2.0
4584,cokriging,0.1,25.0,100.0,mf_Park91A,2.0
4585,cokriging,0.3,25.0,100.0,mf_Park91A,2.0
4586,cokriging,0.5,25.0,100.0,mf_Park91A,2.0
4587,cokriging,0.1,30.0,100.0,mf_Park91A,2.0
4588,cokriging,0.3,30.0,100.0,mf_Park91A,2.0
4589,cokriging,0.5,30.0,100.0,mf_Park91A,2.0
4590,cokriging,0.1,5.0,125.0,mf_Park91A,2.0
4591,cokriging,0.3,5.0,125.0,mf_Park91A,2.0
4592,cokriging,0.5,5.0,125.0,mf_Park91A,2.0
4593,cokriging,0.1,10.0,125.0,mf_Park91A,2.0
4594,cokriging,0.3,10.0,125.0,mf_Park91A,2.0
4595,cokriging,0.5,10.0,125.0,mf_Park91A,2.0
4596,cokriging,0.1,15.0,125.0,mf_Park91A,2.0
4597,cokriging,0.3,15.0,125.0,mf_Park91A,2.0
4598,cokriging,0.5,15.0,125.0,mf_Park91A,2.0
4599,cokriging,0.1,20.0,125.0,mf_Park91A,2.0
4600,cokriging,0.3,20.0,125.0,mf_Park91A,2.0
4601,cokriging,0.5,20.0,125.0,mf_Park91A,2.0
4602,cokriging,0.1,25.0,125.0,mf_Park91A,2.0
4603,cokriging,0.3,25.0,125.0,mf_Park91A,2.0
4604,cokriging,0.5,25.0,125.0,mf_Park91A,2.0
4605,cokriging,0.1,30.0,125.0,mf_Park91A,2.0
4606,cokriging,0.3,30.0,125.0,mf_Park91A,2.0
4607,cokriging,0.5,30.0,125.0,mf_Park91A,2.0
4608,cokriging,0.1,5.0,150.0,mf_Park91A,2.0
4609,cokriging,0.3,5.0,150.0,mf_Park91A,2.0
4610,cokriging,0.5,5.0,150.0,mf_Park91A,2.0
4611,cokriging,0.1,10.0,150.0,mf_Park91A,2.0
4612,cokriging,0.3,10.0,150.0,mf_Park91A,2.0
4613,cokriging,0.5,10.0,150.0,mf_Park91A,2.0
4614,cokriging,0.1,15.0,150.0,mf_Park91A,2.0
4615,cokriging,0.3,15.0,150.0,mf_Park91A,2.0
4616,cokriging,0.5,15.0,150.0,mf_Park91A,2.0
4617,cokriging,0.1,20.0,150.0,mf_Park91A,2.0
4618,cokriging,0.3,20.0,150.0,mf_Park91A,2.0
4619,cokriging,0.5,20.0,150.0,mf_Park91A,2.0
4620,cokriging,0.1,25.0,150.0,mf_Park91A,2.0
4621,cokriging,0.3,25.0,150.0,mf_Park91A,2.0
4622,cokriging,0.5,25.0,150.0,mf_Park91A,2.0
4623,cokriging,0.1,30.0,150.0,mf_Park91A,2.0
4624,cokriging,0.3,30.0,150.0,mf_Park91A,2.0
4625,cokriging,0.5,30.0,150.0,mf_Park91A,2.0
4626,cokriging,0.1,5.0,175.0,mf_Park91A,2.0
4627,cokriging,0.3,5.0,175.0,mf_Park91A,2.0
4628,cokriging,0.5,5.0,175.0,mf_Park91A,2.0
4629,cokriging,0.1,10.0,175.0,mf_Park91A,2.0
4630,cokriging,0.3,10.0,175.0,mf_Park91A,2.0
4631,cokriging,0.5,10.0,175.0,mf_Park91A,2.0
4632,cokriging,0.1,15.0,175.0,mf_Park91A,2.0
4633,cokriging,0.3,15.0,175.0,mf_Park91A,2.0
4634,cokriging,0.5,15.0,175.0,mf_Park91A,2.0
4635,cokriging,0.1,20.0,175.0,mf_Park91A,2.0
4636,cokriging,0.3,20.0,175.0,mf_Park91A,2.0
4637,cokriging,0.5,20.0,175.0,mf_Park91A,2.0
4638,cokriging,0.1,25.0,175.0,mf_Park91A,2.0
4639,cokriging,0.3,25.0,175.0,mf_Park91A,2.0
4640,cokriging,0.5,25.0,175.0,mf_Park91A,2.0
4641,cokriging,0.1,30.0,175.0,mf_Park91A,2.0
4642,cokriging,0.3,30.0,175.0,mf_Park91A,2.0
4643,cokriging,0.5,30.0,175.0,mf_Park91A,2.0
4644,cokriging,0.1,5.0,200.0,mf_Park91A,2.0
4645,cokriging,0.3,5.0,200.0,mf_Park91A,2.0
4646,cokriging,0.5,5.0,200.0,mf_Park91A,2.0
4647,cokriging,0.1,10.0,200.0,mf_Park91A,2.0
4648,cokriging,0.3,10.0,200.0,mf_Park91A,2.0
4649,cokriging,0.5,10.0,200.0,mf_Park91A,2.0
4650,cokriging,0.1,15.0,200.0,mf_Park91A,2.0
4651,cokriging,0.3,15.0,200.0,mf_Park91A,2.0
4652,cokriging,0.5,15.0,200.0,mf_Park91A,2.0
4653,cokriging,0.1,20.0,200.0,mf_Park91A,2.0
4654,cokriging,0.3,20.0,200.0,mf_Park91A,2.0
4655,cokriging,0.5,20.0,200.0,mf_Park91A,2.0
4656,cokriging,0.1,25.0,200.0,mf_Park91A,2.0
4657,cokriging,0.3,25.0,200.0,mf_Park91A,2.0
4658,cokriging,0.5,25.0,200.0,mf_Park91A,2.0
4659,cokriging,0.1,30.0,200.0,mf_Park91A,2.0
4660,cokriging,0.3,30.0,200.0,mf_Park91A,2.0
4661,cokriging,0.5,30.0,200.0,mf_Park91A,2.0
4662,cokriging,0.1,5.0,50.0,mf_Park91A,3.0
4663,cokriging,0.3,5.0,50.0,mf_Park91A,3.0
4664,cokriging,0.5,5.0,50.0,mf_Park91A,3.0
4665,cokriging,0.1,10.0,50.0,mf_Park91A,3.0
4666,cokriging,0.3,10.0,50.0,mf_Park91A,3.0
